comuna;region;year;month;day;str_date;n_contadores;count_1;count_2
RANCAGUA;6;2018;1;20;20-1-2018;1;433;0
PUERTO AYSÉN;11;2018;1;20;20-1-2018;12;817;0
VALDIVIA;14;2018;1;21;21-1-2018;3;281;0
HUALPÉN;8;2018;1;21;21-1-2018;2;120;0
TALCAHUANO;8;2018;1;21;21-1-2018;3;681;0
LOS ANGELES;8;2018;1;21;21-1-2018;2;525;0
CONCEPCION;8;2018;1;21;21-1-2018;2;965;0
CORONEL;8;2018;1;21;21-1-2018;2;555;0
ARICA;15;2018;1;21;21-1-2018;7;1139;0
Temuco;9;2018;1;21;21-1-2018;6;2833;0
VILLARICA;9;2018;1;21;21-1-2018;4;384;0
TEMUCO;9;2018;1;21;21-1-2018;10;3067;0
VICTORIA;9;2018;1;21;21-1-2018;3;467;0
PUNTA ARENAS;12;2018;1;21;21-1-2018;6;402;0
PUERTO NATALES;12;2018;1;21;21-1-2018;6;359;0
ANTOFAGASTA;2;2018;1;21;21-1-2018;4;505;0
CALAMA;2;2018;1;21;21-1-2018;7;1727;0
LA SERENA;4;2018;1;21;21-1-2018;3;329;0
TALAGANTE;13;2018;1;21;21-1-2018;3;735;0
BUIN;13;2018;1;21;21-1-2018;1;504;0
PUERTO MONTT;10;2018;1;21;21-1-2018;4;407;0
COPIAPO;3;2018;1;21;21-1-2018;8;1026;0
SANTA CRUZ;6;2018;1;21;21-1-2018;1;135;0
RANCAGUA;6;2018;1;21;21-1-2018;1;380;0
PUERTO AYSÉN;11;2018;1;21;21-1-2018;12;724;0
VALDIVIA;14;2018;1;22;22-1-2018;3;519;0
HUALPÉN;8;2018;1;22;22-1-2018;2;241;0
TALCAHUANO;8;2018;1;22;22-1-2018;3;799;0
LOS ANGELES;8;2018;1;22;22-1-2018;2;857;0
CONCEPCION;8;2018;1;22;22-1-2018;2;1646;0
CORONEL;8;2018;1;22;22-1-2018;2;862;0
ARICA;15;2018;1;22;22-1-2018;7;2557;0
Temuco;9;2018;1;22;22-1-2018;6;4077;0
VILLARICA;9;2018;1;22;22-1-2018;4;593;0
TEMUCO;9;2018;1;22;22-1-2018;10;3473;0
VICTORIA;9;2018;1;22;22-1-2018;3;826;0
PUNTA ARENAS;12;2018;1;22;22-1-2018;6;817;0
PUERTO NATALES;12;2018;1;22;22-1-2018;6;661;0
ANTOFAGASTA;2;2018;1;22;22-1-2018;4;755;0
CALAMA;2;2018;1;22;22-1-2018;7;2360;0
LA SERENA;4;2018;1;22;22-1-2018;3;616;0
TALAGANTE;13;2018;1;22;22-1-2018;3;1034;0
BUIN;13;2018;1;22;22-1-2018;1;851;0
PUERTO MONTT;10;2018;1;22;22-1-2018;4;613;0
COPIAPO;3;2018;1;22;22-1-2018;8;2160;0
SANTA CRUZ;6;2018;1;22;22-1-2018;1;391;0
RANCAGUA;6;2018;1;22;22-1-2018;1;604;0
PUERTO AYSÉN;11;2018;1;22;22-1-2018;12;571;0
VALDIVIA;14;2018;1;23;23-1-2018;3;539;0
HUALPÉN;8;2018;1;23;23-1-2018;2;188;0
TALCAHUANO;8;2018;1;23;23-1-2018;3;901;0
LOS ANGELES;8;2018;1;23;23-1-2018;2;890;0
CONCEPCION;8;2018;1;23;23-1-2018;2;1661;0
CORONEL;8;2018;1;23;23-1-2018;2;1116;0
ARICA;15;2018;1;23;23-1-2018;7;2609;0
Temuco;9;2018;1;23;23-1-2018;6;4105;0
VILLARICA;9;2018;1;23;23-1-2018;4;673;0
TEMUCO;9;2018;1;23;23-1-2018;10;3510;0
VICTORIA;9;2018;1;23;23-1-2018;3;836;0
PUNTA ARENAS;12;2018;1;23;23-1-2018;6;519;0
PUERTO NATALES;12;2018;1;23;23-1-2018;6;654;0
ANTOFAGASTA;2;2018;1;23;23-1-2018;4;787;0
CALAMA;2;2018;1;23;23-1-2018;7;2415;0
LA SERENA;4;2018;1;23;23-1-2018;3;663;0
TALAGANTE;13;2018;1;23;23-1-2018;3;1033;0
BUIN;13;2018;1;23;23-1-2018;1;799;0
PUERTO MONTT;10;2018;1;23;23-1-2018;4;540;0
COPIAPO;3;2018;1;23;23-1-2018;8;2187;0
SANTA CRUZ;6;2018;1;23;23-1-2018;1;382;0
RANCAGUA;6;2018;1;23;23-1-2018;1;640;0
PUERTO AYSÉN;11;2018;1;23;23-1-2018;12;818;0
VALDIVIA;14;2018;1;24;24-1-2018;3;515;0
HUALPÉN;8;2018;1;24;24-1-2018;2;240;0
TALCAHUANO;8;2018;1;24;24-1-2018;3;877;0
LOS ANGELES;8;2018;1;24;24-1-2018;2;944;0
CONCEPCION;8;2018;1;24;24-1-2018;2;1675;0
CORONEL;8;2018;1;24;24-1-2018;2;887;0
ARICA;15;2018;1;24;24-1-2018;7;2440;0
Temuco;9;2018;1;24;24-1-2018;6;4146;0
VILLARICA;9;2018;1;24;24-1-2018;4;658;0
TEMUCO;9;2018;1;24;24-1-2018;10;4042;0
VICTORIA;9;2018;1;24;24-1-2018;3;845;0
PUNTA ARENAS;12;2018;1;24;24-1-2018;6;582;0
PUERTO NATALES;12;2018;1;24;24-1-2018;6;654;0
ANTOFAGASTA;2;2018;1;24;24-1-2018;4;766;0
CALAMA;2;2018;1;24;24-1-2018;7;2547;0
LA SERENA;4;2018;1;24;24-1-2018;3;579;0
TALAGANTE;13;2018;1;24;24-1-2018;3;1133;0
BUIN;13;2018;1;24;24-1-2018;1;788;0
PUERTO MONTT;10;2018;1;24;24-1-2018;4;543;0
COPIAPO;3;2018;1;24;24-1-2018;8;2184;0
SANTA CRUZ;6;2018;1;24;24-1-2018;1;451;0
RANCAGUA;6;2018;1;24;24-1-2018;1;646;0
PUERTO AYSÉN;11;2018;1;24;24-1-2018;12;961;0
VALDIVIA;14;2018;1;25;25-1-2018;3;519;0
HUALPÉN;8;2018;1;25;25-1-2018;2;65;0
TALCAHUANO;8;2018;1;25;25-1-2018;3;849;0
LOS ANGELES;8;2018;1;25;25-1-2018;2;814;0
CONCEPCION;8;2018;1;25;25-1-2018;2;1666;0
CORONEL;8;2018;1;25;25-1-2018;2;768;0
ARICA;15;2018;1;25;25-1-2018;7;2375;0
Temuco;9;2018;1;25;25-1-2018;6;4092;0
VILLARICA;9;2018;1;25;25-1-2018;4;610;0
TEMUCO;9;2018;1;25;25-1-2018;10;3980;0
VICTORIA;9;2018;1;25;25-1-2018;3;868;0
PUNTA ARENAS;12;2018;1;25;25-1-2018;6;844;0
PUERTO NATALES;12;2018;1;25;25-1-2018;6;834;0
ANTOFAGASTA;2;2018;1;25;25-1-2018;4;784;0
CALAMA;2;2018;1;25;25-1-2018;7;2328;0
LA SERENA;4;2018;1;25;25-1-2018;3;629;0
TALAGANTE;13;2018;1;25;25-1-2018;3;1071;0
BUIN;13;2018;1;25;25-1-2018;1;829;0
PUERTO MONTT;10;2018;1;25;25-1-2018;4;526;0
COPIAPO;3;2018;1;25;25-1-2018;8;2047;0
SANTA CRUZ;6;2018;1;25;25-1-2018;1;355;0
RANCAGUA;6;2018;1;25;25-1-2018;1;639;0
PUERTO AYSÉN;11;2018;1;25;25-1-2018;12;994;0
VALDIVIA;14;2018;1;26;26-1-2018;3;430;0
HUALPÉN;8;2018;1;26;26-1-2018;2;114;0
TALCAHUANO;8;2018;1;26;26-1-2018;3;617;0
LOS ANGELES;8;2018;1;26;26-1-2018;2;770;0
CONCEPCION;8;2018;1;26;26-1-2018;2;1519;0
CORONEL;8;2018;1;26;26-1-2018;2;736;0
ARICA;15;2018;1;26;26-1-2018;7;2195;0
Temuco;9;2018;1;26;26-1-2018;6;3547;0
VILLARICA;9;2018;1;26;26-1-2018;4;600;0
TEMUCO;9;2018;1;26;26-1-2018;10;3481;0
VICTORIA;9;2018;1;26;26-1-2018;3;822;0
PUNTA ARENAS;12;2018;1;26;26-1-2018;6;563;0
PUERTO NATALES;12;2018;1;26;26-1-2018;6;702;0
ANTOFAGASTA;2;2018;1;26;26-1-2018;4;802;0
CALAMA;2;2018;1;26;26-1-2018;7;2346;0
LA SERENA;4;2018;1;26;26-1-2018;3;633;0
TALAGANTE;13;2018;1;26;26-1-2018;3;1032;0
BUIN;13;2018;1;26;26-1-2018;1;717;0
PUERTO MONTT;10;2018;1;26;26-1-2018;4;355;0
COPIAPO;3;2018;1;26;26-1-2018;8;2077;0
SANTA CRUZ;6;2018;1;26;26-1-2018;1;350;0
RANCAGUA;6;2018;1;26;26-1-2018;1;556;0
PUERTO AYSÉN;11;2018;1;26;26-1-2018;12;759;0
VALDIVIA;14;2018;1;27;27-1-2018;3;291;0
HUALPÉN;8;2018;1;27;27-1-2018;2;102;0
TALCAHUANO;8;2018;1;27;27-1-2018;3;629;0
LOS ANGELES;8;2018;1;27;27-1-2018;2;580;0
CONCEPCION;8;2018;1;27;27-1-2018;2;1154;0
CORONEL;8;2018;1;27;27-1-2018;2;652;0
ARICA;15;2018;1;27;27-1-2018;7;1507;0
Temuco;9;2018;1;27;27-1-2018;6;2701;0
VILLARICA;9;2018;1;27;27-1-2018;4;524;0
TEMUCO;9;2018;1;27;27-1-2018;10;2946;0
VICTORIA;9;2018;1;27;27-1-2018;3;527;0
PUNTA ARENAS;12;2018;1;27;27-1-2018;6;537;0
PUERTO NATALES;12;2018;1;27;27-1-2018;6;495;0
ANTOFAGASTA;2;2018;1;27;27-1-2018;4;712;0
CALAMA;2;2018;1;27;27-1-2018;7;2041;0
LA SERENA;4;2018;1;27;27-1-2018;3;475;0
TALAGANTE;13;2018;1;27;27-1-2018;3;860;0
BUIN;13;2018;1;27;27-1-2018;1;587;0
PUERTO MONTT;10;2018;1;27;27-1-2018;4;419;0
COPIAPO;3;2018;1;27;27-1-2018;8;1439;0
SANTA CRUZ;6;2018;1;27;27-1-2018;1;272;0
RANCAGUA;6;2018;1;27;27-1-2018;1;486;0
PUERTO AYSÉN;11;2018;1;27;27-1-2018;12;428;0
VALDIVIA;14;2018;1;28;28-1-2018;3;338;0
HUALPÉN;8;2018;1;28;28-1-2018;2;62;0
TALCAHUANO;8;2018;1;28;28-1-2018;3;627;0
LOS ANGELES;8;2018;1;28;28-1-2018;2;407;0
CONCEPCION;8;2018;1;28;28-1-2018;2;811;0
CORONEL;8;2018;1;28;28-1-2018;2;582;0
ARICA;15;2018;1;28;28-1-2018;7;1121;0
Temuco;9;2018;1;28;28-1-2018;6;2487;0
VILLARICA;9;2018;1;28;28-1-2018;4;418;0
TEMUCO;9;2018;1;28;28-1-2018;10;2796;0
VICTORIA;9;2018;1;28;28-1-2018;3;448;0
PUNTA ARENAS;12;2018;1;28;28-1-2018;6;907;0
PUERTO NATALES;12;2018;1;28;28-1-2018;6;603;0
ANTOFAGASTA;2;2018;1;28;28-1-2018;4;537;0
CALAMA;2;2018;1;28;28-1-2018;7;1684;0
LA SERENA;4;2018;1;28;28-1-2018;3;344;0
TALAGANTE;13;2018;1;28;28-1-2018;3;1385;0
BUIN;13;2018;1;28;28-1-2018;1;503;0
PUERTO MONTT;10;2018;1;28;28-1-2018;4;441;0
COPIAPO;3;2018;1;28;28-1-2018;8;1020;0
SANTA CRUZ;6;2018;1;28;28-1-2018;1;196;0
RANCAGUA;6;2018;1;28;28-1-2018;1;377;0
PUERTO AYSÉN;11;2018;1;28;28-1-2018;12;562;0
VALDIVIA;14;2018;1;29;29-1-2018;3;491;0
HUALPÉN;8;2018;1;29;29-1-2018;2;271;0
TALCAHUANO;8;2018;1;29;29-1-2018;3;787;0
LOS ANGELES;8;2018;1;29;29-1-2018;2;825;0
CONCEPCION;8;2018;1;29;29-1-2018;2;1482;0
CORONEL;8;2018;1;29;29-1-2018;2;807;0
ARICA;15;2018;1;29;29-1-2018;7;2268;0
Temuco;9;2018;1;29;29-1-2018;6;3625;0
VILLARICA;9;2018;1;29;29-1-2018;4;670;0
TEMUCO;9;2018;1;29;29-1-2018;10;4034;0
VICTORIA;9;2018;1;29;29-1-2018;3;790;0
PUNTA ARENAS;12;2018;1;29;29-1-2018;6;674;0
PUERTO NATALES;12;2018;1;29;29-1-2018;6;827;0
ANTOFAGASTA;2;2018;1;29;29-1-2018;4;801;0
CALAMA;2;2018;1;29;29-1-2018;7;2407;0
LA SERENA;4;2018;1;29;29-1-2018;3;611;0
TALAGANTE;13;2018;1;29;29-1-2018;3;1020;0
BUIN;13;2018;1;29;29-1-2018;1;857;0
PUERTO MONTT;10;2018;1;29;29-1-2018;4;677;0
COPIAPO;3;2018;1;29;29-1-2018;8;2101;0
SANTA CRUZ;6;2018;1;29;29-1-2018;1;343;0
RANCAGUA;6;2018;1;29;29-1-2018;1;642;0
PUERTO AYSÉN;11;2018;1;29;29-1-2018;12;752;0
VALDIVIA;14;2018;1;30;30-1-2018;3;513;0
OSORNO;10;2018;1;30;30-1-2018;1;63;0
PUERTO MONTT;10;2018;1;30;30-1-2018;4;484;0
HUALPÉN;8;2018;1;30;30-1-2018;2;432;0
TALCAHUANO;8;2018;1;30;30-1-2018;3;712;0
LOS ANGELES;8;2018;1;30;30-1-2018;2;829;0
CONCEPCION;8;2018;1;30;30-1-2018;2;1543;0
CORONEL;8;2018;1;30;30-1-2018;2;915;0
ARICA;15;2018;1;30;30-1-2018;7;2352;0
Temuco;9;2018;1;30;30-1-2018;6;4061;0
VILLARICA;9;2018;1;30;30-1-2018;4;563;0
TEMUCO;9;2018;1;30;30-1-2018;10;4113;0
VICTORIA;9;2018;1;30;30-1-2018;3;875;0
PUNTA ARENAS;12;2018;1;30;30-1-2018;6;690;0
PUERTO NATALES;12;2018;1;30;30-1-2018;6;589;0
ANTOFAGASTA;2;2018;1;30;30-1-2018;4;883;0
CALAMA;2;2018;1;30;30-1-2018;7;2398;0
LA SERENA;4;2018;1;30;30-1-2018;3;621;0
TALAGANTE;13;2018;1;30;30-1-2018;3;1098;0
BUIN;13;2018;1;30;30-1-2018;1;856;0
COPIAPO;3;2018;1;30;30-1-2018;8;2136;0
SANTA CRUZ;6;2018;1;30;30-1-2018;1;412;0
RANCAGUA;6;2018;1;30;30-1-2018;1;667;0
PUERTO AYSÉN;11;2018;1;30;30-1-2018;12;613;0
VALDIVIA;14;2018;1;31;31-1-2018;3;490;0
OSORNO;10;2018;1;31;31-1-2018;3;282;0
PUERTO MONTT;10;2018;1;31;31-1-2018;4;506;0
HUALPÉN;8;2018;1;31;31-1-2018;2;333;0
TALCAHUANO;8;2018;1;31;31-1-2018;3;818;0
LOS ANGELES;8;2018;1;31;31-1-2018;2;715;0
CONCEPCION;8;2018;1;31;31-1-2018;2;1591;0
CORONEL;8;2018;1;31;31-1-2018;2;795;0
ARICA;15;2018;1;31;31-1-2018;7;2171;0
Temuco;9;2018;1;31;31-1-2018;6;3298;0
VILLARICA;9;2018;1;31;31-1-2018;4;595;0
TEMUCO;9;2018;1;31;31-1-2018;10;4043;0
VICTORIA;9;2018;1;31;31-1-2018;3;883;0
PUNTA ARENAS;12;2018;1;31;31-1-2018;6;352;0
PUERTO NATALES;12;2018;1;31;31-1-2018;6;565;0
ANTOFAGASTA;2;2018;1;31;31-1-2018;4;786;0
CALAMA;2;2018;1;31;31-1-2018;7;2466;0
LA SERENA;4;2018;1;31;31-1-2018;3;539;0
TALAGANTE;13;2018;1;31;31-1-2018;3;1046;0
BUIN;13;2018;1;31;31-1-2018;1;877;0
COPIAPO;3;2018;1;31;31-1-2018;8;2200;0
SANTA CRUZ;6;2018;1;31;31-1-2018;1;381;0
RANCAGUA;6;2018;1;31;31-1-2018;1;669;0
PUERTO AYSÉN;11;2018;1;31;31-1-2018;12;616;0
VALDIVIA;14;2018;2;1;1-2-2018;3;436;0
OSORNO;10;2018;2;1;1-2-2018;3;464;0
PUERTO MONTT;10;2018;2;1;1-2-2018;4;458;0
HUALPÉN;8;2018;2;1;1-2-2018;2;383;0
TALCAHUANO;8;2018;2;1;1-2-2018;3;699;0
LOS ANGELES;8;2018;2;1;1-2-2018;2;737;0
CONCEPCION;8;2018;2;1;1-2-2018;2;1485;0
CORONEL;8;2018;2;1;1-2-2018;2;841;0
ARICA;15;2018;2;1;1-2-2018;7;2205;0
Temuco;9;2018;2;1;1-2-2018;6;3616;0
VILLARICA;9;2018;2;1;1-2-2018;4;520;0
TEMUCO;9;2018;2;1;1-2-2018;10;3653;0
VICTORIA;9;2018;2;1;1-2-2018;3;803;0
PUNTA ARENAS;12;2018;2;1;1-2-2018;6;877;0
PUERTO NATALES;12;2018;2;1;1-2-2018;6;786;0
ANTOFAGASTA;2;2018;2;1;1-2-2018;4;852;0
CALAMA;2;2018;2;1;1-2-2018;7;2295;0
LA SERENA;4;2018;2;1;1-2-2018;3;579;0
TALAGANTE;13;2018;2;1;1-2-2018;3;1005;0
BUIN;13;2018;2;1;1-2-2018;1;840;0
COPIAPO;3;2018;2;1;1-2-2018;8;2004;0
SANTA CRUZ;6;2018;2;1;1-2-2018;1;353;0
RANCAGUA;6;2018;2;1;1-2-2018;1;585;0
PUERTO AYSÉN;11;2018;2;1;1-2-2018;12;891;0
VALDIVIA;14;2018;2;2;2-2-2018;3;438;0
OSORNO;10;2018;2;2;2-2-2018;3;373;0
PUERTO MONTT;10;2018;2;2;2-2-2018;4;527;0
HUALPÉN;8;2018;2;2;2-2-2018;2;83;0
TALCAHUANO;8;2018;2;2;2-2-2018;3;691;0
LOS ANGELES;8;2018;2;2;2-2-2018;2;683;0
CONCEPCION;8;2018;2;2;2-2-2018;2;1187;0
CORONEL;8;2018;2;2;2-2-2018;2;684;0
ARICA;15;2018;2;2;2-2-2018;7;2120;0
Temuco;9;2018;2;2;2-2-2018;6;3224;0
VILLARICA;9;2018;2;2;2-2-2018;4;515;0
TEMUCO;9;2018;2;2;2-2-2018;10;3308;0
VICTORIA;9;2018;2;2;2-2-2018;3;762;0
PUNTA ARENAS;12;2018;2;2;2-2-2018;6;635;0
PUERTO NATALES;12;2018;2;2;2-2-2018;6;758;0
ANTOFAGASTA;2;2018;2;2;2-2-2018;4;855;0
CALAMA;2;2018;2;2;2-2-2018;7;2251;0
LA SERENA;4;2018;2;2;2-2-2018;3;526;0
TALAGANTE;13;2018;2;2;2-2-2018;3;972;0
BUIN;13;2018;2;2;2-2-2018;1;755;0
COPIAPO;3;2018;2;2;2-2-2018;8;1958;0
SANTA CRUZ;6;2018;2;2;2-2-2018;1;380;0
RANCAGUA;6;2018;2;2;2-2-2018;1;537;0
PUERTO AYSÉN;11;2018;2;2;2-2-2018;12;906;0
VALDIVIA;14;2018;2;3;3-2-2018;3;348;0
OSORNO;10;2018;2;3;3-2-2018;3;295;0
PUERTO MONTT;10;2018;2;3;3-2-2018;4;446;0
HUALPÉN;8;2018;2;3;3-2-2018;2;36;0
TALCAHUANO;8;2018;2;3;3-2-2018;3;524;0
LOS ANGELES;8;2018;2;3;3-2-2018;2;501;0
CONCEPCION;8;2018;2;3;3-2-2018;2;822;0
CORONEL;8;2018;2;3;3-2-2018;2;617;0
ARICA;15;2018;2;3;3-2-2018;7;1646;0
Temuco;9;2018;2;3;3-2-2018;6;2259;0
VILLARICA;9;2018;2;3;3-2-2018;4;427;0
TEMUCO;9;2018;2;3;3-2-2018;10;2708;0
VICTORIA;9;2018;2;3;3-2-2018;3;580;0
PUNTA ARENAS;12;2018;2;3;3-2-2018;6;776;0
PUERTO NATALES;12;2018;2;3;3-2-2018;6;594;0
ANTOFAGASTA;2;2018;2;3;3-2-2018;4;660;0
CALAMA;2;2018;2;3;3-2-2018;7;2111;0
LA SERENA;4;2018;2;3;3-2-2018;3;386;0
TALAGANTE;13;2018;2;3;3-2-2018;3;813;0
BUIN;13;2018;2;3;3-2-2018;1;654;0
COPIAPO;3;2018;2;3;3-2-2018;8;1293;0
SANTA CRUZ;6;2018;2;3;3-2-2018;1;253;0
RANCAGUA;6;2018;2;3;3-2-2018;1;436;0
PUERTO AYSÉN;11;2018;2;3;3-2-2018;12;836;0
VALDIVIA;14;2018;2;4;4-2-2018;3;253;0
OSORNO;10;2018;2;4;4-2-2018;3;239;0
PUERTO MONTT;10;2018;2;4;4-2-2018;4;511;0
HUALPÉN;8;2018;2;4;4-2-2018;2;28;0
TALCAHUANO;8;2018;2;4;4-2-2018;3;562;0
LOS ANGELES;8;2018;2;4;4-2-2018;2;426;0
CONCEPCION;8;2018;2;4;4-2-2018;2;706;0
CORONEL;8;2018;2;4;4-2-2018;2;477;0
ARICA;15;2018;2;4;4-2-2018;7;1187;0
Temuco;9;2018;2;4;4-2-2018;6;2067;0
VILLARICA;9;2018;2;4;4-2-2018;4;385;0
TEMUCO;9;2018;2;4;4-2-2018;10;2612;0
VICTORIA;9;2018;2;4;4-2-2018;3;421;0
PUNTA ARENAS;12;2018;2;4;4-2-2018;6;236;0
PUERTO NATALES;12;2018;2;4;4-2-2018;6;299;0
ANTOFAGASTA;2;2018;2;4;4-2-2018;4;454;0
CALAMA;2;2018;2;4;4-2-2018;7;1749;0
LA SERENA;4;2018;2;4;4-2-2018;3;326;0
TALAGANTE;13;2018;2;4;4-2-2018;3;634;0
BUIN;13;2018;2;4;4-2-2018;1;593;0
COPIAPO;3;2018;2;4;4-2-2018;8;919;0
SANTA CRUZ;6;2018;2;4;4-2-2018;1;147;0
RANCAGUA;6;2018;2;4;4-2-2018;1;362;0
PUERTO AYSÉN;11;2018;2;4;4-2-2018;12;616;0
VALDIVIA;14;2018;2;5;5-2-2018;3;414;0
OSORNO;10;2018;2;5;5-2-2018;3;436;0
PUERTO MONTT;10;2018;2;5;5-2-2018;4;517;0
HUALPÉN;8;2018;2;5;5-2-2018;2;141;0
TALCAHUANO;8;2018;2;5;5-2-2018;3;674;0
LOS ANGELES;8;2018;2;5;5-2-2018;2;668;0
CONCEPCION;8;2018;2;5;5-2-2018;2;1168;0
CORONEL;8;2018;2;5;5-2-2018;2;739;0
ARICA;15;2018;2;5;5-2-2018;7;2332;0
Temuco;9;2018;2;5;5-2-2018;6;3457;0
VILLARICA;9;2018;2;5;5-2-2018;4;586;0
TEMUCO;9;2018;2;5;5-2-2018;10;3499;0
VICTORIA;9;2018;2;5;5-2-2018;3;756;0
PUNTA ARENAS;12;2018;2;5;5-2-2018;6;736;0
PUERTO NATALES;12;2018;2;5;5-2-2018;6;788;0
ANTOFAGASTA;2;2018;2;5;5-2-2018;4;768;0
CALAMA;2;2018;2;5;5-2-2018;7;2220;0
LA SERENA;4;2018;2;5;5-2-2018;3;563;0
TALAGANTE;13;2018;2;5;5-2-2018;3;921;0
BUIN;13;2018;2;5;5-2-2018;1;805;0
COPIAPO;3;2018;2;5;5-2-2018;8;1879;0
SANTA CRUZ;6;2018;2;5;5-2-2018;1;402;0
RANCAGUA;6;2018;2;5;5-2-2018;1;573;0
PUERTO AYSÉN;11;2018;2;5;5-2-2018;12;975;0
VALDIVIA;14;2018;2;6;6-2-2018;4;621;0
OSORNO;10;2018;2;6;6-2-2018;3;444;0
PUERTO MONTT;10;2018;2;6;6-2-2018;4;455;0
HUALPÉN;8;2018;2;6;6-2-2018;2;244;0
TALCAHUANO;8;2018;2;6;6-2-2018;3;805;0
LOS ANGELES;8;2018;2;6;6-2-2018;2;737;0
CONCEPCION;8;2018;2;6;6-2-2018;2;1603;0
CORONEL;8;2018;2;6;6-2-2018;2;892;0
ARICA;15;2018;2;6;6-2-2018;7;2539;0
Temuco;9;2018;2;6;6-2-2018;6;3316;0
VILLARICA;9;2018;2;6;6-2-2018;4;566;0
TEMUCO;9;2018;2;6;6-2-2018;10;3599;0
VICTORIA;9;2018;2;6;6-2-2018;3;825;0
PUNTA ARENAS;12;2018;2;6;6-2-2018;6;436;0
PUERTO NATALES;12;2018;2;6;6-2-2018;6;594;0
ANTOFAGASTA;2;2018;2;6;6-2-2018;4;808;0
CALAMA;2;2018;2;6;6-2-2018;7;2313;0
LA SERENA;4;2018;2;6;6-2-2018;3;616;0
TALAGANTE;13;2018;2;6;6-2-2018;3;1045;0
BUIN;13;2018;2;6;6-2-2018;1;824;0
COPIAPO;3;2018;2;6;6-2-2018;8;2035;0
SANTA CRUZ;6;2018;2;6;6-2-2018;1;367;0
RANCAGUA;6;2018;2;6;6-2-2018;1;600;0
PUERTO AYSÉN;11;2018;2;6;6-2-2018;12;696;0
VALDIVIA;14;2018;2;7;7-2-2018;4;720;0
OSORNO;10;2018;2;7;7-2-2018;3;400;0
PUERTO MONTT;10;2018;2;7;7-2-2018;4;591;0
HUALPÉN;8;2018;2;7;7-2-2018;2;215;0
TALCAHUANO;8;2018;2;7;7-2-2018;3;656;0
LOS ANGELES;8;2018;2;7;7-2-2018;2;654;0
CONCEPCION;8;2018;2;7;7-2-2018;2;1490;0
CORONEL;8;2018;2;7;7-2-2018;2;781;0
ARICA;15;2018;2;7;7-2-2018;7;2305;0
Temuco;9;2018;2;7;7-2-2018;6;3511;0
VILLARICA;9;2018;2;7;7-2-2018;4;635;0
TEMUCO;9;2018;2;7;7-2-2018;10;3668;0
VICTORIA;9;2018;2;7;7-2-2018;3;756;0
PUNTA ARENAS;12;2018;2;7;7-2-2018;6;469;0
PUERTO NATALES;12;2018;2;7;7-2-2018;6;583;0
ANTOFAGASTA;2;2018;2;7;7-2-2018;4;780;0
CALAMA;2;2018;2;7;7-2-2018;7;2428;0
LA SERENA;4;2018;2;7;7-2-2018;3;598;0
TALAGANTE;13;2018;2;7;7-2-2018;3;1105;0
BUIN;13;2018;2;7;7-2-2018;1;740;0
COPIAPO;3;2018;2;7;7-2-2018;8;2034;0
SANTA CRUZ;6;2018;2;7;7-2-2018;1;466;0
RANCAGUA;6;2018;2;7;7-2-2018;1;575;0
PUERTO AYSÉN;11;2018;2;7;7-2-2018;12;435;0
VALDIVIA;14;2018;2;8;8-2-2018;4;685;0
OSORNO;10;2018;2;8;8-2-2018;3;347;0
PUERTO MONTT;10;2018;2;8;8-2-2018;4;282;0
HUALPÉN;8;2018;2;8;8-2-2018;2;140;0
TALCAHUANO;8;2018;2;8;8-2-2018;3;732;0
LOS ANGELES;8;2018;2;8;8-2-2018;2;771;0
CONCEPCION;8;2018;2;8;8-2-2018;2;1441;0
CORONEL;8;2018;2;8;8-2-2018;2;793;0
ARICA;15;2018;2;8;8-2-2018;7;2148;0
Temuco;9;2018;2;8;8-2-2018;6;3177;0
VILLARICA;9;2018;2;8;8-2-2018;4;563;0
TEMUCO;9;2018;2;8;8-2-2018;10;3382;0
VICTORIA;9;2018;2;8;8-2-2018;3;795;0
PUNTA ARENAS;12;2018;2;8;8-2-2018;6;360;0
PUERTO NATALES;12;2018;2;8;8-2-2018;6;587;0
ANTOFAGASTA;2;2018;2;8;8-2-2018;4;774;0
CALAMA;2;2018;2;8;8-2-2018;7;2161;0
LA SERENA;4;2018;2;8;8-2-2018;3;577;0
TALAGANTE;13;2018;2;8;8-2-2018;3;1082;0
BUIN;13;2018;2;8;8-2-2018;1;771;0
COPIAPO;3;2018;2;8;8-2-2018;8;1981;0
SANTA CRUZ;6;2018;2;8;8-2-2018;1;353;0
RANCAGUA;6;2018;2;8;8-2-2018;1;595;0
PUERTO AYSÉN;11;2018;2;8;8-2-2018;12;240;0
VALDIVIA;14;2018;2;9;9-2-2018;4;672;0
OSORNO;10;2018;2;9;9-2-2018;3;288;0
PUERTO MONTT;10;2018;2;9;9-2-2018;4;381;0
HUALPÉN;8;2018;2;9;9-2-2018;2;63;0
TALCAHUANO;8;2018;2;9;9-2-2018;3;604;0
LOS ANGELES;8;2018;2;9;9-2-2018;2;756;0
CONCEPCION;8;2018;2;9;9-2-2018;2;1303;0
CORONEL;8;2018;2;9;9-2-2018;2;627;0
ARICA;15;2018;2;9;9-2-2018;7;2228;0
Temuco;9;2018;2;9;9-2-2018;6;3104;0
VILLARICA;9;2018;2;9;9-2-2018;4;578;0
TEMUCO;9;2018;2;9;9-2-2018;10;3239;0
VICTORIA;9;2018;2;9;9-2-2018;3;695;0
